Fecha|ID|Estacion|Estado_x|Latitud_y|Longitud_y|T. med. (ºC)|T. max (ºC)|T. min (ºC)|Prec. (mm)|Presion/ Geopot.|Dir. vi.|Vel. vi. (Km/h)|Nub.|Prof. nieve (cm)|Insolac. (horas)
15/08/2011|8451|JEREZ DE LA FRONTERA AEROPUERTO|SPAIN|36.75|-6.066666666666666|28.2|38.5|17.9|0.0|1013.6 Hpa|280º(W)|7|0/8|12.1|
15/08/2011|8482|MALAGA/AEROPUERTO|SPAIN|36.666666666666664|-4.483333333333333|25.7|29.0|22.4|0.0|1013.1 Hpa|139º(SE)|9|1/8|11.7|
15/08/2011|8487|ALMERIA/AEROPUERTO|SPAIN|36.85|-2.3833333333333333|25.6|28.3|22.9|0.0|1013.6 Hpa|204º(SW)|5|1/8|12.1|
14/08/2011|8001|LA CORUNA|SPAIN|43.36666666666667|-8.416666666666666|21.1|23.1|19.1|18.9|1012.4 Hpa|203º(SW)|11|8/8|0.0|
14/08/2011|8011|ASTURIAS/AVILES|SPAIN|43.55|-6.033333333333333|20.6|23.1|18.1|5.9|1012.2 Hpa|280º(W)|6|8/8|0.2|
14/08/2011|8014|GIJON-MUSEL|SPAIN|43.56|-5.700833333333334|22.2|24.6|19.8|4.5|1011.5 Hpa|263º(W)|6|8/8|0.5|
14/08/2011|8015|OVIEDO|SPAIN|43.35|-5.866666666666667|19.9|22.8|17.0|0.9|1012.7 Hpa|-|-|7/8|0.0|
14/08/2011|8021|SANTANDER/PARAYAS|SPAIN|43.43333333333333|-3.8166666666666664|21.9|25.3|18.6|1.6|1012.4 Hpa|61º(NE)|7|8/8|0.1|
14/08/2011|8023|SANTANDER|SPAIN|43.46666666666667|-3.8166666666666664|22.1|25.0|19.2|0.3|1012.8 Hpa|150º(SE)|10|6/8|0.8|
14/08/2011|8025|BILBAO/AEROPUERTO|SPAIN|43.3|-2.9333333333333336|22.1|27.0|17.3|Ip|1012.6 Hpa|18º(N)|7|8/8|0.1|
14/08/2011|8027|SAN SEBASTIAN/IGUELDO|SPAIN|43.3|-2.05|20.4|23.4|17.3|0.3|1012.9 Hpa|76º(E)|5|7/8|1.5|
14/08/2011|8029|SAN SEBASTIAN/FUENTERRABIA|SPAIN|43.35|-1.8|21.8|25.7|17.8|0.4|1012.7 Hpa|58º(NE)|7|7/8|1.1|
14/08/2011|8042|SANTIAGO DE COMPOSTELA/LABACOLLA|SPAIN|42.9|-8.433333333333334|18.2|19.4|17.0|1.1|1013.4 Hpa|213º(SW)|15|8/8|0.0|
14/08/2011|8044|PONTEVEDRA|SPAIN|42.43333333333333|-8.616666666666667|20.9|22.9|18.9|8.3|1013.6 Hpa|226º(SW)|3|8/8|0.1|
14/08/2011|8045|VIGO/PEINADOR|SPAIN|42.21666666666667|-8.633333333333333|20.8|23.7|17.9|5.7|1014.2 Hpa|202º(S)|8|8/8|1.2|
14/08/2011|8048|ORENSE|SPAIN|42.333333333333336|-7.866666666666667|24.2|28.7|19.8|0.3|1012.0 Hpa|247º(SW)|8|8/8|3.5|
14/08/2011|8055|LEON/VIRGEN DEL CAMINO|SPAIN|42.583333333333336|-5.65|22.3|27.8|16.8|0.0|1506 m(850 Hpa)|233º(SW)|12|7/8|4.2|
14/08/2011|8075|BURGOS/VILLAFRIA|SPAIN|42.36666666666667|-3.6333333333333333|21.7|29.4|14.0|0.0|1503 m(850 Hpa)|227º(SW)|9|6/8|6.4|
14/08/2011|8080|VITORIA/FORONDA|SPAIN|42.88333333333333|-2.716666666666667|20.1|28.0|12.2|0.0|1011.6 Hpa|33º(NE)|5|7/8|3.1|
14/08/2011|8084|LOGRONO/AGONCILLO|SPAIN|42.45|-2.3333333333333335|25.2|32.7|17.7|Ip|1010.9 Hpa|289º(W)|4|8/8|5.7|
14/08/2011|8085|PAMPLONA/NOAIN|SPAIN|42.766666666666666|-1.6333333333333333|23.4|30.5|16.2|0.0|1010.8 Hpa|330º(NW)|7|7/8|2.6|
14/08/2011|8094|HUESCA/PIRINEOS|SPAIN|42.083333333333336|-0.3333333333333333|26.9|34.0|19.7|0.0|1009.1 Hpa|271º(W)|8|4/8|6.2|
14/08/2011|8140|VALLADOLID/VILLANUBLA|SPAIN|41.71666666666667|-4.85|23.0|31.0|15.0|0.0|1517 m(850 Hpa)|313º(NW)|12|6/8|9.3|
14/08/2011|8141|VALLADOLID|SPAIN|41.65|-4.766666666666667|24.8|32.4|17.2|0.0|1009.2 Hpa|-|-|4/8|9.5|
14/08/2011|8160|ZARAGOZA/AEROPUERTO|SPAIN|41.660555555555554|-1.0041666666666667|27.6|34.3|20.9|0.0|1009.6 Hpa|286º(W)|9|5/8|10.3|
14/08/2011|8171|LLEIDA|SPAIN|41.62611111111111|0.5980555555555556|33.3|34.0|32.6|0.0|1008.3 Hpa|290º(W)|2|2/8|8.7|
14/08/2011|8175|REUS/AEROPUERTO|SPAIN|41.15|1.1666666666666667|25.1|30.5|19.6|0.0|1010.7 Hpa|146º(SE)|8|4/8|10.0|
14/08/2011|8181|BARCELONA/AEROPUERTO|SPAIN|41.28333333333333|2.066666666666667|26.1|29.9|22.4|0.0|1011.2 Hpa|76º(E)|11|3/8|8.2|
14/08/2011|8184|GIRONA/COSTA BRAVA|SPAIN|41.9|2.7666666666666666|24.9|31.3|18.6|0.0|1010.7 Hpa|15º(N)|7|4/8|7.9|
14/08/2011|8202|SALAMANCA/MATACAN|SPAIN|40.95|-5.5|23.1|32.6|13.7|0.0|780 m(925 Hpa)|259º(W)|9|4/8|12.5|
14/08/2011|8213|SEGOVIA|SPAIN|40.95|-4.116666666666666|23.6|30.7|16.5|0.0|1515 m(850 Hpa)|258º(W)|11|2/8|12.8|
14/08/2011|8215|NAVACERRADA, PUERTO|SPAIN|40.78333333333333|-4.016666666666667|19.2|24.9|13.5|0.0|1510 m(850 Hpa)|291º(W)|10|5/8|12.5|
14/08/2011|8221|MADRID/BARAJAS|SPAIN|40.45|-3.55|26.1|34.3|17.8|0.0|1009.2 Hpa|235º(SW)|12|2/8|11.6|
14/08/2011|8223|MADRID/CUATRO VIENTOS|SPAIN|40.38333333333333|-3.783333333333333|26.8|33.5|20.0|0.0|1008.7 Hpa|229º(SW)|12|6/8|11.4|
14/08/2011|8224|MADRID/GETAFE|SPAIN|40.3|-3.716666666666667|27.3|34.2|20.4|0.0|1008.8 Hpa|267º(W)|14|4/8|10.0|
14/08/2011|8231|CUENCA|SPAIN|40.06666666666667|-2.1333333333333333|24.1|32.3|16.0|0.0|1517 m(850 Hpa)|219º(SW)|6|4/8|10.4|
14/08/2011|8235|TERUEL|SPAIN|40.35|-1.1166666666666667|-|- |- |-|-|-|-|-|-|
14/08/2011|8238|TORTOSA|SPAIN|40.81666666666667|0.5|27.3|35.2|19.4|0.0|1010.1 Hpa|133º(SE)|9|4/8|10.4|
14/08/2011|8261|CACERES|SPAIN|39.46666666666667|-6.333333333333333|26.9|35.4|18.4|0.0|1011.5 Hpa|269º(W)|7|3/8|12.7|
14/08/2011|8280|ALBACETE/LOS LLANOS|SPAIN|38.95|-1.85|26.2|35.3|17.2|0.0|1009.6 Hpa|236º(SW)|13|3/8|11.3|
14/08/2011|8284|VALENCIA/AEROPUERTO|SPAIN|39.5|-0.4666666666666667|25.9|32.4|19.5|0.0|1010.6 Hpa|60º(NE)|9|2/8|12.2|
14/08/2011|8285|VALENCIA VIVEROS|SPAIN|39.483333333333334|-0.38333333333333336|29.7|31.8|27.6|0.0|1010.2 Hpa|20º(N)|6|2/8|-|
14/08/2011|8306|PALMA DE MALLORCA/SON SAN JUAN|SPAIN|39.55|2.7333333333333334|26.5|34.0|19.0|0.0|1010.9 Hpa|109º(E)|8|2/8|11.7|
14/08/2011|8314|MENORCA/AEROPUERTO|SPAIN|39.86666666666667|4.233333333333333|26.4|30.3|22.5|0.0|1010.9 Hpa|52º(NE)|11|3/8|10.6|
14/08/2011|8330|BADAJOZ/TALAVERA LA REAL|SPAIN|38.88333333333333|-6.816666666666666|26.9|36.2|17.6|0.0|1012.1 Hpa|271º(W)|14|2/8|12.9|
14/08/2011|8348|CIUDAD REAL|SPAIN|38.983333333333334|-3.9166666666666665|28.1|35.5|20.6|0.0|1010.2 Hpa|243º(SW)|10|4/8|11.8|
14/08/2011|8359|ALICANTE|SPAIN|38.36666666666667|-0.5|22.0|23.0|21.0|0.0|1010.8 Hpa|-|0|0/8|11.5|
14/08/2011|8360|ALICANTE/EL ALTET|SPAIN|38.28333333333333|-0.55|27.4|33.3|21.4|0.0|1011.0 Hpa|140º(SE)|5|2/8|10.4|
14/08/2011|8373|IBIZA/ES CODOLA|SPAIN|38.86666666666667|1.3833333333333333|26.9|30.5|23.3|0.0|1011.0 Hpa|247º(SW)|9|2/8|-|
14/08/2011|8391|SEVILLA/SAN PABLO|SPAIN|37.416666666666664|-5.9|31.5|39.5|23.5|0.0|1010.7 Hpa|223º(SW)|8|0/8|11.4|
14/08/2011|8397|MORON DE LA FRONTERA|SPAIN|37.15|-5.616666666666667|30.2|38.9|21.5|0.0|1010.4 Hpa|275º(W)|11|1/8|12.4|
14/08/2011|8410|CORDOBA/AEROPUERTO|SPAIN|37.85|-4.85|30.1|38.4|21.8|0.0|1010.3 Hpa|256º(W)|7|0/8|12.7|
14/08/2011|8419|GRANADA/AEROPUERTO|SPAIN|37.18333333333333|-3.783333333333333|27.8|37.4|18.2|0.0|1010.6 Hpa|286º(W)|5|1/8|11.9|
14/08/2011|8429|MURCIA/ALCANTARILLA|SPAIN|37.95|-1.2333333333333334|29.6|39.3|19.9|0.0|1010.1 Hpa|227º(SW)|11|2/8|12.3|
14/08/2011|8430|MURCIA|SPAIN|38.0|-1.1666666666666667|30.6|39.0|22.2|0.0|1011.0 Hpa|137º(SE)|4|2/8|12.0|
14/08/2011|8433|MURCIA/SAN JAVIER|SPAIN|37.78333333333333|-0.8|27.9|33.6|22.3|0.0|1011.0 Hpa|166º(S)|11|1/8|12.6|
14/08/2011|8451|JEREZ DE LA FRONTERA AEROPUERTO|SPAIN|36.75|-6.066666666666666|28.8|38.4|19.1|Ip|1011.2 Hpa|253º(W)|7|0/8|-|
14/08/2011|8482|MALAGA/AEROPUERTO|SPAIN|36.666666666666664|-4.483333333333333|26.5|29.4|23.6|0.0|1011.1 Hpa|128º(SE)|10|1/8|11.8|
14/08/2011|8487|ALMERIA/AEROPUERTO|SPAIN|36.85|-2.3833333333333333|25.1|28.1|22.1|0.0|1011.4 Hpa|223º(SW)|7|1/8|11.9|
13/08/2011|8001|LA CORUNA|SPAIN|43.36666666666667|-8.416666666666666|20.9|25.4|16.4|Ip|1013.5 Hpa|245º(SW)|9|5/8|8.9|
13/08/2011|8011|ASTURIAS/AVILES|SPAIN|43.55|-6.033333333333333|17.6|21.3|13.8|0.0|1013.4 Hpa|331º(NW)|7|3/8|10.7|
13/08/2011|8014|GIJON-MUSEL|SPAIN|43.56|-5.700833333333334|19.2|23.0|15.5|0.0|1012.4 Hpa|62º(NE)|8|2/8|11.6|
13/08/2011|8015|OVIEDO|SPAIN|43.35|-5.866666666666667|20.3|26.6|14.0|0.0|1013.3 Hpa|-|-|3/8|11.1|
13/08/2011|8021|SANTANDER/PARAYAS|SPAIN|43.43333333333333|-3.8166666666666664|19.9|24.8|15.0|0.0|1013.0 Hpa|53º(NE)|7|1/8|9.8|
13/08/2011|8023|SANTANDER|SPAIN|43.46666666666667|-3.8166666666666664|19.6|22.8|16.4|0.0|1013.9 Hpa|19º(N)|10|2/8|11.6|
13/08/2011|8025|BILBAO/AEROPUERTO|SPAIN|43.3|-2.9333333333333336|21.1|27.4|14.8|0.0|1012.7 Hpa|225º(SW)|7|4/8|8.3|
13/08/2011|8027|SAN SEBASTIAN/IGUELDO|SPAIN|43.3|-2.05|18.8|21.1|16.5|Ip|1013.7 Hpa|6º(N)|6|5/8|7.9|
13/08/2011|8029|SAN SEBASTIAN/FUENTERRABIA|SPAIN|43.35|-1.8|21.9|24.6|19.1|0.0|1012.7 Hpa|44º(NE)|7|5/8|6.8|
13/08/2011|8042|SANTIAGO DE COMPOSTELA/LABACOLLA|SPAIN|42.9|-8.433333333333334|20.2|26.5|13.9|0.2|1013.7 Hpa|282º(W)|6|5/8|12.0|
13/08/2011|8044|PONTEVEDRA|SPAIN|42.43333333333333|-8.616666666666667|20.8|26.4|15.2|0.1|1013.9 Hpa|253º(W)|7|3/8|10.9|
13/08/2011|8045|VIGO/PEINADOR|SPAIN|42.21666666666667|-8.633333333333333|19.8|23.8|15.8|0.0|1014.3 Hpa|284º(W)|8|3/8|10.8|
13/08/2011|8048|ORENSE|SPAIN|42.333333333333336|-7.866666666666667|21.5|30.0|13.0|0.0|1012.8 Hpa|264º(W)|4|0/8|12.0|
13/08/2011|8055|LEON/VIRGEN DEL CAMINO|SPAIN|42.583333333333336|-5.65|23.6|31.4|15.8|0.0|1503 m(850 Hpa)|182º(S)|13|1/8|12.7|
13/08/2011|8075|BURGOS/VILLAFRIA|SPAIN|42.36666666666667|-3.6333333333333333|23.1|31.5|14.6|0.0|1503 m(850 Hpa)|226º(SW)|9|5/8|6.0|
13/08/2011|8080|VITORIA/FORONDA|SPAIN|42.88333333333333|-2.716666666666667|22.2|32.8|11.6|0.0|1010.8 Hpa|24º(NE)|6|6/8|9.0|
13/08/2011|8084|LOGRONO/AGONCILLO|SPAIN|42.45|-2.3333333333333335|26.2|34.7|17.7|0.0|1010.5 Hpa|292º(W)|6|5/8|11.3|
13/08/2011|8085|PAMPLONA/NOAIN|SPAIN|42.766666666666666|-1.6333333333333333|25.1|35.0|15.3|0.0|1009.1 Hpa|343º(N)|8|4/8|10.9|
13/08/2011|8094|HUESCA/PIRINEOS|SPAIN|42.083333333333336|-0.3333333333333333|26.7|34.2|19.2|Ip|1010.0 Hpa|183º(S)|13|4/8|9.8|
13/08/2011|8140|VALLADOLID/VILLANUBLA|SPAIN|41.71666666666667|-4.85|24.7|32.6|16.8|0.0|1521 m(850 Hpa)|177º(S)|9|3/8|8.3|
13/08/2011|8141|VALLADOLID|SPAIN|41.65|-4.766666666666667|27.0|34.4|19.6|0.0|1009.1 Hpa|-|-|4/8|10.4|
13/08/2011|8160|ZARAGOZA/AEROPUERTO|SPAIN|41.660555555555554|-1.0041666666666667|28.1|35.3|21.0|0.0|1010.3 Hpa|265º(W)|10|4/8|9.0|
13/08/2011|8171|LLEIDA|SPAIN|41.62611111111111|0.5980555555555556|29.4|33.8|25.0|0.0|1008.8 Hpa|360º(N)|4|7/8|-|
13/08/2011|8175|REUS/AEROPUERTO|SPAIN|41.15|1.1666666666666667|25.4|30.2|20.6|0.0|1011.4 Hpa|144º(SE)|9|4/8|8.0|
13/08/2011|8181|BARCELONA/AEROPUERTO|SPAIN|41.28333333333333|2.066666666666667|25.4|29.6|21.3|0.2|1011.8 Hpa|166º(S)|10|3/8|10.2|
13/08/2011|8184|GIRONA/COSTA BRAVA|SPAIN|41.9|2.7666666666666666|24.4|30.9|18.0|0.2|1010.9 Hpa|192º(S)|9|2/8|9.7|
13/08/2011|8202|SALAMANCA/MATACAN|SPAIN|40.95|-5.5|25.1|33.7|16.5|0.0|776 m(925 Hpa)|233º(SW)|11|3/8|11.3|
13/08/2011|8213|SEGOVIA|SPAIN|40.95|-4.116666666666666|23.7|30.6|16.8|0.0|1513 m(850 Hpa)|265º(W)|13|4/8|9.8|
13/08/2011|8215|NAVACERRADA, PUERTO|SPAIN|40.78333333333333|-4.016666666666667|16.1|22.2|10.0|0.0|1514 m(850 Hpa)|334º(NW)|5|5/8|8.0|
13/08/2011|8221|MADRID/BARAJAS|SPAIN|40.45|-3.55|25.1|32.0|18.2|Ip|1010.6 Hpa|236º(SW)|8|4/8|8.9|
13/08/2011|8223|MADRID/CUATRO VIENTOS|SPAIN|40.38333333333333|-3.783333333333333|25.1|32.0|18.2|Ip|1010.0 Hpa|285º(W)|4|3/8|9.6|
13/08/2011|8224|MADRID/GETAFE|SPAIN|40.3|-3.716666666666667|24.7|31.6|17.8|0.0|1009.9 Hpa|244º(SW)|7|3/8|10.4|
13/08/2011|8231|CUENCA|SPAIN|40.06666666666667|-2.1333333333333333|24.6|31.3|18.0|0.0|1513 m(850 Hpa)|294º(NW)|7|6/8|9.1|
13/08/2011|8235|TERUEL|SPAIN|40.35|-1.1166666666666667|-|- |- |-|-|-|-|-|-|
13/08/2011|8238|TORTOSA|SPAIN|40.81666666666667|0.5|26.9|32.5|21.4|0.3|1011.1 Hpa|177º(S)|8|5/8|8.0|
13/08/2011|8261|CACERES|SPAIN|39.46666666666667|-6.333333333333333|27.5|35.4|19.6|0.0|1011.4 Hpa|319º(NW)|4|1/8|12.8|
13/08/2011|8280|ALBACETE/LOS LLANOS|SPAIN|38.95|-1.85|24.8|32.0|17.6|0.0|1010.7 Hpa|68º(E)|10|3/8|10.5|
13/08/2011|8284|VALENCIA/AEROPUERTO|SPAIN|39.5|-0.4666666666666667|24.6|29.1|20.1|Ip|1011.5 Hpa|93º(E)|9|3/8|8.1|
13/08/2011|8285|VALENCIA VIVEROS|SPAIN|39.483333333333334|-0.38333333333333336|27.7|29.0|26.4|0.0|1010.3 Hpa|-|0|3/8|-|
13/08/2011|8306|PALMA DE MALLORCA/SON SAN JUAN|SPAIN|39.55|2.7333333333333334|26.4|35.0|17.7|0.0|1011.8 Hpa|130º(SE)|11|2/8|11.0|
13/08/2011|8314|MENORCA/AEROPUERTO|SPAIN|39.86666666666667|4.233333333333333|25.2|31.1|19.3|0.0|1012.0 Hpa|142º(SE)|8|2/8|10.7|
13/08/2011|8330|BADAJOZ/TALAVERA LA REAL|SPAIN|38.88333333333333|-6.816666666666666|28.4|36.5|20.2|0.0|1011.8 Hpa|261º(W)|12|1/8|12.4|
13/08/2011|8348|CIUDAD REAL|SPAIN|38.983333333333334|-3.9166666666666665|26.2|32.5|20.0|0.0|1010.9 Hpa|312º(NW)|7|2/8|11.4|
13/08/2011|8359|ALICANTE|SPAIN|38.36666666666667|-0.5|21.3|21.6|21.0|0.0|1011.3 Hpa|-|0|2/8|11.8|
13/08/2011|8360|ALICANTE/EL ALTET|SPAIN|38.28333333333333|-0.55|25.8|30.0|21.6|0.0|1010.8 Hpa|91º(E)|7|1/8|10.8|
13/08/2011|8373|IBIZA/ES CODOLA|SPAIN|38.86666666666667|1.3833333333333333|26.1|29.2|22.9|0.0|1010.8 Hpa|58º(NE)|13|3/8|9.6|
13/08/2011|8391|SEVILLA/SAN PABLO|SPAIN|37.416666666666664|-5.9|29.2|36.7|21.7|0.0|1011.4 Hpa|234º(SW)|10|1/8|11.5|
13/08/2011|8397|MORON DE LA FRONTERA|SPAIN|37.15|-5.616666666666667|28.1|36.0|20.2|0.0|1011.6 Hpa|270º(W)|11|1/8|11.4|
13/08/2011|8410|CORDOBA/AEROPUERTO|SPAIN|37.85|-4.85|28.2|35.9|20.6|0.0|1011.2 Hpa|250º(W)|13|0/8|12.5|
13/08/2011|8419|GRANADA/AEROPUERTO|SPAIN|37.18333333333333|-3.783333333333333|25.8|33.7|17.8|0.0|1010.8 Hpa|292º(W)|6|0/8|11.9|
13/08/2011|8429|MURCIA/ALCANTARILLA|SPAIN|37.95|-1.2333333333333334|28.2|35.8|20.6|0.0|1010.1 Hpa|150º(SE)|10|1/8|12.3|
13/08/2011|8430|MURCIA|SPAIN|38.0|-1.1666666666666667|28.5|36.0|21.0|0.0|1011.6 Hpa|100º(E)|6|1/8|12.5|
13/08/2011|8433|MURCIA/SAN JAVIER|SPAIN|37.78333333333333|-0.8|27.9|32.0|23.7|0.0|1010.6 Hpa|78º(E)|9|1/8|12.5|
13/08/2011|8451|JEREZ DE LA FRONTERA AEROPUERTO|SPAIN|36.75|-6.066666666666666|27.9|35.3|20.5|0.2|1012.3 Hpa|264º(W)|7|1/8|-|
13/08/2011|8482|MALAGA/AEROPUERTO|SPAIN|36.666666666666664|-4.483333333333333|27.1|34.4|19.8|0.0|1011.6 Hpa|223º(SW)|10|0/8|11.9|
13/08/2011|8487|ALMERIA/AEROPUERTO|SPAIN|36.85|-2.3833333333333333|24.3|27.6|21.0|0.0|1011.3 Hpa|213º(SW)|11|1/8|7.5|
12/08/2011|8001|LA CORUNA|SPAIN|43.36666666666667|-8.416666666666666|18.9|21.5|16.2|0.0|1018.0 Hpa|333º(NW)|7|6/8|1.1|
12/08/2011|8011|ASTURIAS/AVILES|SPAIN|43.55|-6.033333333333333|19.6|21.0|18.2|0.0|1017.9 Hpa|11º(N)|8|5/8|10.5|
12/08/2011|8014|GIJON-MUSEL|SPAIN|43.56|-5.700833333333334|19.5|22.8|16.2|0.0|1017.2 Hpa|66º(NE)|8|4/8|10.1|
12/08/2011|8015|OVIEDO|SPAIN|43.35|-5.866666666666667|20.4|25.3|15.5|0.0|1018.1 Hpa|-|0|5/8|9.3|
12/08/2011|8021|SANTANDER/PARAYAS|SPAIN|43.43333333333333|-3.8166666666666664|20.3|24.3|16.3|0.0|1017.9 Hpa|39º(NE)|7|7/8|1.7|
12/08/2011|8023|SANTANDER|SPAIN|43.46666666666667|-3.8166666666666664|19.5|21.8|17.2|0.0|1018.5 Hpa|352º(N)|7|5/8|7.6|
12/08/2011|8025|BILBAO/AEROPUERTO|SPAIN|43.3|-2.9333333333333336|18.8|23.0|14.6|0.0|1018.1 Hpa|21º(N)|5|7/8|0.1|
12/08/2011|8027|SAN SEBASTIAN/IGUELDO|SPAIN|43.3|-2.05|17.8|19.0|16.6|0.0|1018.5 Hpa|325º(NW)|4|6/8|0.0|
12/08/2011|8029|SAN SEBASTIAN/FUENTERRABIA|SPAIN|43.35|-1.8|19.5|22.0|17.0|0.0|1018.2 Hpa|305º(NW)|4|7/8|0.5|
12/08/2011|8042|SANTIAGO DE COMPOSTELA/LABACOLLA|SPAIN|42.9|-8.433333333333334|19.6|26.0|13.3|0.0|1016.7 Hpa|12º(N)|13|2/8|0.0|
12/08/2011|8044|PONTEVEDRA|SPAIN|42.43333333333333|-8.616666666666667|23.1|30.5|15.7|0.0|1014.7 Hpa|314º(NW)|14|3/8|11.7|
12/08/2011|8045|VIGO/PEINADOR|SPAIN|42.21666666666667|-8.633333333333333|22.6|29.5|15.8|0.0|1015.0 Hpa|19º(N)|11|2/8|-|
12/08/2011|8048|ORENSE|SPAIN|42.333333333333336|-7.866666666666667|21.3|29.4|13.2|0.0|1015.8 Hpa|236º(SW)|5|4/8|12.6|
12/08/2011|8053|PONFERRADA|SPAIN|42.53333333333333|-6.583333333333333|20.4|28.8|12.0|0.0|1015.8 Hpa|-|-|5/8|-|
12/08/2011|8055|LEON/VIRGEN DEL CAMINO|SPAIN|42.583333333333336|-5.65|23.1|33.0|13.2|0.0|1531 m(850 Hpa)|83º(E)|9|4/8|11.0|
12/08/2011|8075|BURGOS/VILLAFRIA|SPAIN|42.36666666666667|-3.6333333333333333|21.7|31.5|11.9|0.0|1533 m(850 Hpa)|45º(NE)|15|3/8|12.2|
12/08/2011|8080|VITORIA/FORONDA|SPAIN|42.88333333333333|-2.716666666666667|20.9|26.2|15.7|0.0|1016.2 Hpa|25º(NE)|17|6/8|9.4|
12/08/2011|8084|LOGRONO/AGONCILLO|SPAIN|42.45|-2.3333333333333335|24.4|33.9|15.0|0.0|1014.3 Hpa|285º(W)|6|2/8|11.8|
12/08/2011|8085|PAMPLONA/NOAIN|SPAIN|42.766666666666666|-1.6333333333333333|22.9|31.7|14.2|0.0|1015.8 Hpa|310º(NW)|7|5/8|12.0|
12/08/2011|8094|HUESCA/PIRINEOS|SPAIN|42.083333333333336|-0.3333333333333333|26.1|34.8|17.4|0.0|1012.8 Hpa|143º(SE)|9|2/8|10.1|
12/08/2011|8140|VALLADOLID/VILLANUBLA|SPAIN|41.71666666666667|-4.85|24.8|34.6|15.0|0.1|1541 m(850 Hpa)|51º(NE)|7|3/8|8.6|
12/08/2011|8141|VALLADOLID|SPAIN|41.65|-4.766666666666667|26.5|35.6|17.4|0.0|1011.5 Hpa|-|-|3/8|7.8|
12/08/2011|8157|DAROCA I|SPAIN|41.11666666666667|-1.4166666666666667|25.9|34.1|17.6|0.0|1546 m(850 Hpa)|40º(NE)|3|1/8|-|
12/08/2011|8160|ZARAGOZA/AEROPUERTO|SPAIN|41.660555555555554|-1.0041666666666667|27.4|35.3|19.5|0.0|1013.8 Hpa|267º(W)|11|4/8|9.3|
12/08/2011|8171|LLEIDA|SPAIN|41.62611111111111|0.5980555555555556|26.7|34.8|18.6|0.0|1015.0 Hpa|182º(S)|5|2/8|-|
12/08/2011|8175|REUS/AEROPUERTO|SPAIN|41.15|1.1666666666666667|23.6|28.2|19.0|0.0|1015.5 Hpa|158º(S)|11|4/8|5.5|
12/08/2011|8181|BARCELONA/AEROPUERTO|SPAIN|41.28333333333333|2.066666666666667|24.1|28.0|20.1|0.0|1015.8 Hpa|251º(W)|13|1/8|10.7|
12/08/2011|8184|GIRONA/COSTA BRAVA|SPAIN|41.9|2.7666666666666666|23.2|30.9|15.6|0.0|1014.7 Hpa|174º(S)|7|1/8|10.1|
12/08/2011|8202|SALAMANCA/MATACAN|SPAIN|40.95|-5.5|24.3|33.8|14.8|4.0|796 m(925 Hpa)|54º(NE)|9|3/8|6.7|
12/08/2011|8210|AVILA|SPAIN|40.65|-4.7|25.4|31.4|19.4|0.0|1535 m(850 Hpa)|156º(SE)|11|1/8|-|
12/08/2011|8213|SEGOVIA|SPAIN|40.95|-4.116666666666666|27.4|34.2|20.7|8.4|1535 m(850 Hpa)|266º(W)|7|3/8|6.9|
12/08/2011|8215|NAVACERRADA, PUERTO|SPAIN|40.78333333333333|-4.016666666666667|22.4|27.0|17.8|21.8|1537 m(850 Hpa)|206º(SW)|10|3/8|8.8|
12/08/2011|8221|MADRID/BARAJAS|SPAIN|40.45|-3.55|28.6|36.1|21.1|4.5|1011.6 Hpa|309º(NW)|13|3/8|6.8|
12/08/2011|8223|MADRID/CUATRO VIENTOS|SPAIN|40.38333333333333|-3.783333333333333|29.3|35.6|23.0|8.8|1010.9 Hpa|130º(SE)|11|5/8|7.1|
12/08/2011|8224|MADRID/GETAFE|SPAIN|40.3|-3.716666666666667|29.2|35.2|23.2|8.9|1010.8 Hpa|160º(S)|12|3/8|7.1|
12/08/2011|8231|CUENCA|SPAIN|40.06666666666667|-2.1333333333333333|27.2|35.5|19.0|2.7|1543 m(850 Hpa)|214º(SW)|9|3/8|9.3|
12/08/2011|8232|MOLINA DE ARAGON|SPAIN|40.85|-1.8833333333333333|23.3|32.8|13.8|0.0|1534 m(850 Hpa)|231º(SW)|6|2/8|-|
12/08/2011|8235|TERUEL|SPAIN|40.35|-1.1166666666666667|25.5|35.4|15.6|26.0|1537 m(850 Hpa)|20º(N)|3|4/8|-|
12/08/2011|8238|TORTOSA|SPAIN|40.81666666666667|0.5|26.6|32.7|20.6|0.0|1014.9 Hpa|152º(SE)|8|4/8|8.3|
12/08/2011|8261|CACERES|SPAIN|39.46666666666667|-6.333333333333333|27.5|31.2|23.8|0.4|1013.5 Hpa|4º(N)|9|7/8|3.4|
12/08/2011|8272|TOLEDO|SPAIN|39.88333333333333|-4.05|29.4|36.3|22.4|1.0|1010.8 Hpa|70º(E)|17|5/8|-|
12/08/2011|8280|ALBACETE/LOS LLANOS|SPAIN|38.95|-1.85|26.7|35.3|18.1|Ip|1013.2 Hpa|142º(SE)|16|2/8|9.3|
12/08/2011|8284|VALENCIA/AEROPUERTO|SPAIN|39.5|-0.4666666666666667|24.6|29.5|19.8|0.0|1015.7 Hpa|49º(NE)|10|3/8|10.0|
12/08/2011|8285|VALENCIA VIVEROS|SPAIN|39.483333333333334|-0.38333333333333336|27.2|28.7|25.8|0.0|1014.1 Hpa|10º(N)|4|7/8|-|
